DateTime,Symbol,Side,PnL,IsWin,rsi_at_entry,rsi_issue,macd_hist_at_entry,macd_issue,stochastic_at_entry,stoch_issue,bb_position,bb_issue,ema_issue,mfe_atr,mae_atr,entry_timing,atr
2025-12-12 22:10:19,EURUSD,Buy,-0.08,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.2865329512890944,1.6045845272212456,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:19,EURUSD,Buy,-0.04,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.2865329512890944,1.6045845272212456,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:19,EURUSD,Buy,-0.04,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.2865329512890944,1.6045845272212456,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:32,EURUSD,Buy,-0.01,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.1260744985677715,1.7650429799425684,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:32,EURUSD,Buy,-0.02,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.1260744985677715,1.7650429799425684,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:32,EURUSD,Buy,-0.01,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.1260744985677715,1.7650429799425684,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:32,EURUSD,Buy,-0.02,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.1260744985677715,1.7650429799425684,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:32,EURUSD,Buy,-0.01,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.1260744985677715,1.7650429799425684,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:32,EURUSD,Buy,-0.02,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.1260744985677715,1.7650429799425684,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:32,EURUSD,Buy,-0.01,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.1260744985677715,1.7650429799425684,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:32,EURUSD,Buy,-0.02,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.1260744985677715,1.7650429799425684,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:32,EURUSD,Buy,-0.01,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.1260744985677715,1.7650429799425684,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:32,EURUSD,Buy,-0.02,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.1260744985677715,1.7650429799425684,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:32,EURUSD,Buy,-0.01,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.1260744985677715,1.7650429799425684,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:18:22,EURUSD,Buy,-0.01,False,64.58333333333117,NEUTRAL_RSI,6.400768352963675e-05,BULLISH_CONFIRMATION,80.53097345131908,OVERBOUGHT_BAD,0.718957719100006,NEUTRAL_BB,PERFECT_BULLISH_SETUP,1.4497041420119703,1.9881656804732966,NEUTRAL_ENTRY,0.00024142857142859877
2025-12-12 22:18:22,EURUSD,Buy,-0.01,False,64.58333333333117,NEUTRAL_RSI,6.400768352963675e-05,BULLISH_CONFIRMATION,80.53097345131908,OVERBOUGHT_BAD,0.718957719100006,NEUTRAL_BB,PERFECT_BULLISH_SETUP,1.4497041420119703,1.9881656804732966,NEUTRAL_ENTRY,0.00024142857142859877
